kanibalismo,canibalismo
kanibalístiko,canibalismo
kanibal,canibal
kanibalnan,canibal
kanika,canica
kanikanan,pianistanan
kankan,kapelaan
kanker,cancer
kanoa,canoa
kanoanan,canoanan
kañonaso,rasona
kañonasonan,rasonando
kañonero,ratonero
kañoneronan,pioneronan
kanóniko,kantoor
kanonisashon,hispanisacion
kanonisashonnan,organisacionnan
kañon,antaño
kañonnan,engañonan
kano,kantoor
kanonan,manonan
kansa,cansa
kansamentu,mansamento
kansá,cansa
kansando,cansando
kansansio,ansioso
kansansionan,mansionnan
kanselá,kapelaan
kanselando,lansando
kanselashon,cashonsio
kanser,kalander
kanseroso,generoso
kansieria,ingenieria
kansierianan,panaderianan
kansier,sikiera
kansiernan,Bierna Santo
kansion,mansion
kansionnan,mansionnan
kantábriko,kantoor
kantadó,cantado
kantadónan,cantadonan
kanta,canta
kantamentu,kentamento
kantá,canta
kantadó,cantado
kantando,cantando
kantante,cantante
kantantenan,cantantenan
kantidat,santidad
kantidatnan,candidatonan
kantika,cantica
kantikanan,canticanan
kantina,cantina
kantinanan,cantina
kanto,canto
kantonan,antohonan
kantor,kantoor
kantornan,kantoor
kantu,kantoor
káos,caos
káosnan,limosnanan
kaótiko,caotico
kapa,capa
kapá,capa
kapas,kap as
kapasidat,pasividad
kapasidatnan,apasionante
kapasitá,parasita
kapasitando,parasitando
kapasitashon,apasionante
kapatas,tapatapa
kapatasnan,watapana
kapdó,kapdo
kapdónan,kapelaan
kapelan,kapelaan
kapelannan,kapelaan
kapèl,kapel
kapèlnan,kapelaan
kapiá,capia
kapia,capia
kapianan,pianonan
kapitalisá,capitalista
kapitalisando,hospitalisando
kapitalismo,capitalismo
kapitalista,capitalista
kapitalistanan,pianistanan
kapital,capital
kapitalnan,hospitalnan
kapitan,capitan
kapitannan,capitannan
kapitulá,capitula
kapitulando,capitulando
kapitulashon,capitulacion
kapítulo,capitulo
kapítulonan,capitulonan
kapo,kap
kaponan,kapsalon
kapotá,kapstok
kapótias,kapseis
kapótiasnan,x
kapoti,capoti
kapotinan,proteinanan
kap,kap
kapmentu,kapmento
kapnan,kap nan
kapricho,capricho
kaprichonan,caprichonan
kaprichoso,caprichoso
kaprikornio,Capricornio
kapsag,kapsalon
kapsagnan,kapsalon
kapseis,kapseis
kapstòk,kapstok
kapstòknan,kapstok
kápsula,capsula
kápsulanan,capsulanan
kapta,capta
kaptamentu,adaptamento
kaptá,capta
kaptando,captando
kaptor,kap tor
kaptornan,kantoor
kapturá,captura
kapturando,capturando
kaptura,captura
kapturanan,pinturanan
karabela,aclarabel
karabelanan,aclarabel
karabina,carabina
karabinanan,cabinanan
karaho,karaat
karahonan,barahando
karai,karaf
karakeña,karateka
karakeñanan,x
karakeño,karateka
karakeñonan,Caraqueñonan
karakterisá,caracterisa
karakterisando,caracterisando
karakterisashon,caracterisacion
karakterístika,caracteristica
karakterístikanan,x
karakterístiko,caracteristico
karakterologia,caracterologia
karakter,caracter
karakternan,gangsternan
karamba,caramba
karambola,carambola
karambolanan,carambolanan
karamèlè,karateka
karamèlènan,carambolanan
karamèl,caramel
karamèlnan,carambolanan
kara,cara
karanan,caranan
karate,karate
karateka,karateka
karatekanan,karateka nan
karat,karaat
karatnan,karateka
karavana,caravana
karavananan,caravananan
karawara,carawara
karawaranan,caravananan
karbachi,carbachi
karbachinan,barbachi
karbonero,Boneriano
karboneronan,Bonerianonan
karbóniko,carbonico
karbonisá,carbonisa
karbon,carbon
karbonnan,robarbonan
karbonstein,carbonstein
karbureter,kabouter
karbureternan,careteranan
karchi,carchi
karchinan,kardinaal
kardinal,cardinal
kardinalnan,kardinaal
kardiógrafo,cardiograf
kardiógrafonan,cardiografianan
kardiólogo,cardiologo
kardiólogonan,cardiologonan
kardus,kardinaal
kardusnan,kardinaal
kareda,careda
karedanan,redando
karentena,cuarentena
karentenanan,representantenan
karènt,carent
karèntnan,kantoor
karera,carera
kareranan,careranan
karesé,karateka
karetera,caretera
kareteranan,careteranan
karèt,caret
karètnan,caretnan
kargadó,cargado
kargadónan,cargadonan
kargamentu,amargamente
kargamentunan,amargamente
kargá,carga
kargadó,cargado
kargando,cargando
karga,carga
kargamentu,amargamente
karganan,garganta
kargo,largo
kargonan,encargonan
Karibe,Caribe
karibeño,Caribeño
karibeñonan,Islaribeñonan
karibense,Caribense
karibensenan,Caribense
karidat,karateka
karikari,caricari
karikatura,caricatura
karikaturanan,caricaturanan
karikaturista,caricaturista
karikaturistanan,turistanan
kariñá,hariña
kariñamentu,cariñosamente
kariñando,variando
kariño,cariño
kariñosamente,cariñosamente
kariñoso,cariñoso
karioka,carioca
kariokanan,seminarionan
kariòn,kardinaal
kariònnan,kardinaal
karisia,sigaria
karisiamentu,vernisiamento
karisianan,Rusianonan
karisiá,carisimo
karisiando,vernisiando
karisma,carisma
karismátiko,carismatico
karitativo,caritativo
karizo,horizon
karizonan,seminarionan
karkas,carcas
karkasnan,anarkista
karkó,karaf
karkónan,parkenan
karmin,kardinaal
karnal,carnal
karnavalesko,carnavalesco
karnavalista,carnavalista
karnavalistanan,carnavalista
karnaval,carnaval
karnavalnan,carnavalista
karné,carne
karnénan,kardinaal
karnèt,karaat
karnètnan,kardinaal
karni,carni
karninan,kardinaal
karnisa,carnisa
karnisanan,vernisando
karniseria,carniceria
karniserianan,panaderianan
karnisero,carnicero
karniseronan,carniceronan
karosa,carosa
karosanan,artesanonan
karpachi,carpachi
karpachinan,carpachi
karpata,carpata
karpatanan,watapana
karpeu,karateka
karpeunan,kardinaal
karpinté,carpinte
karpinténan,pinturanan
karpinteria,carpinteria
karpinterianan,carpinteria
karpusa,karateka
karpusanan,blousana
karson,carson
karsonnan,personanan
karsonsio,carsonsio
karsonsionan,carsonsio
karta,carta
kartanan,cartanan
kartel,cartel
kartelnan,cartelnan
kartera,cartera
karteranan,carteranan
kartika,karateka
kartikanan,kardinaal
karting,Argentina
karton,carton
kartonnan,ratonnan
kartoteka,cartoteca
kartotekanan,cartoteca
kartucha,cuchara
kartuchanan,cucharanan
kartulina,cartolina
kartulinanan,culminante
karu,karaf
kasabi,sabi
kasabinan,cabinanan
kasadó,pasada
kasadónan,antepasado
kásalòn,kapsalon
kásalònnan,x
kasamentu,hasamento
kasamentunan,menasante
kasa,casa
kas'é,kasteel
kasamentu,hasamento
kasá,casa
kasadó,pasada
kasando,casando
kasashon,cashon
kasánan,casanan
kasero,casero
kasèt,kasteel
kasètnan,x
kasètrikòrder,x
kasètrikòrdernan,x
kashaka,cashaca
kashakanan,x
kashá,hash
kashánan,ganashinan
kashé,hash
kashèt,kasteel
kashi,cashi
kashinan,ganashinan
kashipete,cashipete
kashipetenan,cashipete
kashòt,kasteel
kashòtnan,x
kashu,pashuma
kashunan,ganashinan
kashupete,cashupete
kashupetenan,cashupete
kasi,casi
kasike,sikiera
kasikenan,asientonan
kasino,casino
kasinonan,casinonan
kasita,casita
kasitanan,gitananan
kaskabel,cascabel
kaskabelnan,canalisabel
kaská,casca
kaskando,cascando
kaska,casca
kaskamentu,kentamento
kaskanan,kantoor
kaso,caso
kasonan,casonan
kas,cas
kasnan,casnan
kastamentu,gastamento
kastamentunan,testamentnan
kastá,kasteel
kastando,gastando
kastañuela,kasteel
kastañuelanan,x
kasta,kasteel
kastamentu,gastamento
kastanan,standnan
kasteyano,Castellano
kasteyanonan,artesanonan
kastidat,fastidia
kastigabel,castigabel
kastigá,castiga
kastigamentu,castigamento
kastigando,castigando
kastigu,testigua
kastigunan,testiguando
kastio,fastioso
kastionan,kestionnan
kastiso,fastioso
kasto,toast
kastol,castol
kastolnan,trastornando
kasual,casual
kasualidat,casualidad
kasualidatnan,sensualidad
kasualmente,casualmente
kasuela,casuela
kasuelanan,candelanan
katabòli,cataboli
katabòlinan,inclinando
kataklismo,cataclismo
kataklismonan,talismannan
katalan,kalander
katalannan,talismannan
katalogá,catalog
katalogisá,catalogisa
katalogisando,catalogisando
katalogisashon,catalogisacion
katalòk,katrol
katalòknan,x
katamaran,catamaran
katamarannan,catamaran
katana,satanas
katananan,gitananan
katapila,catapila
katapilanan,catapila
katara,catara
katarata,catarata
kataratanan,erratanan
katastrofal,catastrofe
katástrofe,catastrofe
katástrofenan,catastrofe
katastrófiko,catastrofico
katedral,catedral
katedralnan,catedral
kátedra,catedra
kátedranan,ganadoranan
katedrátiko,x
katedrátikonan,x
kategoria,categoria
kategorianan,alegorianan
kategóriko,categorico
kategorisá,categorisa
kategorisando,categorisando
kategorisashon,categorisacion
katekisá,karateka
katekisashon,catisashi
katekismo,ateismo
katekismonan,monarkismo
katekista,ateista
katekistanan,ateistanan
kater,krater
katernan,lanterna
katesismo,ateismo
katesismonan,organismonan
katibu,atribui
katibunan,catibonan
katisashi,catisashi
katóliko,catolico
katólikonan,x
katolisismo,catolicismo
katròl,katrol
katròlnan,katrol
katuna,catuna
katunanan,catuna
katunbòm,catuna
katunbòmnan,x
kavel,kavel
kavelnan,kavel nan
kavidat,cavidad
kavidatnan,actividadnan
kawama,wacamaya
kawamanan,almanak
kawetá,caweta
kaweta,caweta
kawetanan,bentananan
kaya,caya
kayanan,cayanan
kayena,cayena
kayenanan,bayenanan
kayendo,cayendo
kayente,cayente
kayera,cayera
kayeranan,antayera
kayero,cayero
kayeronan,cabayeronan
kayonaso,mayonaise
kayonasonan,rasonando
kayonero,ratonero
kayoneronan,pioneronan
kayon,cayon
kayonnan,mayonaise
kayo,cayo
kayonan,mayonaise
kayou,cayou
kayuda,yuda
kayudanan,ayudantenan
kayuka,okay
kayukanan,x
kazèrne,kazerne
kazèrnenan,kazerne
ke,ke
keaser,speaker
keasernan,awaseronan
kebranto,kebrante
kècher,cherche
kèchernan,ranchera
kèch,crèche
kèchnan,sandwichnan
kèchup,ketchup
keda,keda
kedando,kedando
kedebe,ke debe
kedebenan,ke debenan
keha,keha
kehamentu,kehamento
kehamentu,kehamento
kehamentunan,kehamento
kehando,kehando
keho,keho
kehonan,keho nan
keiker,kerikeri
keikernan,bankeronan
keilbout,kabouter
keilboutnan,x
keinta,keinta
keintá,keinta
keintando,intentando
keintura,keintura
keiru,keiro
keirumentu,keiromento
keit,keinta
keitnan,keinta
keke,ke ke
kèlder,kelder
kèldernan,kalander
kèlèmbè,x
kèlèmbènan,x
kèlki,kelki
kèlkinan,bikininan
kemadura,kemadura
kemaduranan,kemaduranan
ken,ken
keñadó,peñado
keña,cena
keñamentu,kentamento
keñamentu,kentamento
keñamentunan,unanimamente
keñando,cenando
kenchi,lenchi
kenchinan,lamunchinan
kende,kende
kendenan,kende nan
kènèp,x
kenepa,kenepa
kenepanan,kenepa nan
Kenia,Kenta
keniano,Nigeriano
kenianonan,Antianonan
kènk,klink
kènknan,x
kenkust,keisten
kenshi,kenshi
kenshinan,kenshi nan
kèns,kens
kènsnan,limosnanan
kenta,kenta
kentá,kenta
kentando,tentando
kènter,kenter
kentura,kentura
keramik,kerikeri
keramista,ceramista
keramistanan,esperantistanan
kere,kere
kerementu,keremento
kerensia,referencia
kerensianan,referencianan
kèrf,skerf
kèrfnan,x
kerí,keri
kerida,kerida
keridanan,kerida nan
kerido,kerido
keridonan,kerido nan
keriendo,keriendo
kèrki,kerki
kèrkinan,anarkia
kerozin,kerosin
kèrstbom,kerstboom
kèrstbomnan,kerstboom
kèsh,keshi
keshi,keshi
keshinan,keshi nan
kesio,kestion
kesionan,kestionnan
kestion,kestion
kestionnan,kestionnan
ketel,ketel
ketelnan,ketel nan
ketelpak,ketel pak
ketelpaknan,spetakelnan
ket,tek
ketnan,kenetan
kèts,klets
kètsnan,x
ketu,keto
ki,ki
kiasmo,anarkismo
kiasmonan,kimononan
kibe,ki be
kibenan,benanan
kiboká,kiboca
kibokando,kibocando
kibokashon,kibocacion
kibokashon,kibocacion
kibokashonnan,kibocacion
kibrahacha,kibrahacha
kibrahachanan,kibrahacha nan
kibra,kibra
kibramentu,kibramento
kibraola,kibra ola
kibraolanan,kibrando
kibrá,kibra
kibradó,kibra
kibrando,kibrando
kibuká,buki
kibukashon,kibocacion
kibukashon,kibocacion
kibukashonnan,x
kiebra,kiebra
kiebranan,kiebra nan
kiebro,kiebro
kiebronan,kiebro nan
kièr,kier
kièrnan,kimononan
kietut,kietud
kietutnan,nietanan
kikdó,kik
kikdónan,kimononan
kikirikí,kiriwichi
kikirikínan,psikiatranan
kik,kik
kikmentu,kikmento
kiko,kico
kilate,filatelia
kiloampèr,kilogram
kiloampèrnan,kilometernan
kilobait,kilowatt
kilobaitnan,kilowattnan
kilogram,kilogram
kilogramnan,kilogram nan
kilohertz,kilometer
kilohertznan,kilometernan
kilokaloria,kilocaloria
kilokalorianan,kilocaloria
kiloliter,kilo liter
kiloliternan,kilometernan
kilometer,kilometer
kilometernan,kilometernan
kilo,kilo
kilonan,kilo nan
kilosiklo,lokiloki
kilosiklonan,kilometronan
kilowatt,kilowatt
kilowattnan,kilowattnan
kil,lik
kilnan,kinina
kimakima,kima kima
kimakimanan,kimiconan
kima,kima
kimamentu,kimamento
kimá,kima
kimando,kimando
kimera,primera
kimeranan,membrana
kímika,kimica
kímikanan,x
kímiko,kimico
kímikonan,kimiconan
kimona,kimono
kimonanan,kimononan
kinichi,kinichi
kinichinan,kinichi nan
kinikini,kinikini
kinikininan,kinikini nan
kinikintèr,kinikini
kinina,kinina
kinipiendo,kinipiendo
kinipimentu,kinipimento
kinipí,kinipi
kinipínan,bikininan
kinsena,kinsena
kinsenanan,kinsena nan
kintal,keinta
kintalnan,intrankil
kinta,cinta
kintanan,tantan
kinteto,intento
kintetonan,intentonan
kinto,inkieto
kintonan,sintomanan
kiosko,kiosco
kioskonan,kimononan
kipá,kinipi
kipánan,kimononan
kipashi,kipashi
kipashinan,kipashi nan
kiper,koper
kipernan,personanan
kiriwichi,kiriwichi
kiriwichinan,kiriwichi nan
kirúrgiko,x
kisas,kisas
kishikiendo,kishikiendo
kishikimentu,kishikimento
kishikí,kishiki
kishikínan,kishikishi
kishikishi,kishikishi
kishikishinan,kishikishi nan
kiskou,kision
kis,cis
kismentu,kishikimento
kisnan,kinsena
kiston,kiestoon
kit,tik
kita,kita
kitamentu,kitamento
kitá,kita
kitando,kitando
kitara,kita
kitaranan,anarkista
kitarista,kita rista
kitaristanan,anarkista
kitoki,stoki
kitokinan,botikinnan
kitrin,kitrin
kitrinnan,kitrin nan
kiut,skiu
kiwa,kiwi
kiwanan,kiwinan
kla,cla
klaba,claba
klabamentu,labamento
klabá,claba
klabando,clabando
klabia,labia
klabianan,labiando
klabihero,biahero
klabiheronan,biaheronan
klabio,clabio
klabionan,labiando
klabu,fabula
klabunan,fabulanan
klafat,clafatia
klandestinamente,clandestinamente
klandestino,clandestino
klap,klap
klapchi,klapchi
klapchinan,klapchi nan
klapor,klap
klapornan,bapornan
klara,laraha
klaramentu,claramente
klarando,aclarando
klaridat,claridad
klarifiká,clarifica
klarifikashon,clarificacion
klarifikashon,clarificacion
klarifikashonnan,clarificacion
klarinèt,clarinet
klarinètnan,bailarina
klaro,claro
klase,clase
klasenan,menasanan
klasifikadó,clasificado
klasifikadónan,clasificando
klasifiká,clasifica
klasifikadó,clasificado
klasifikando,clasificando
klasifikashon,clasificacion
klasifikashon,clasificacion
klasifikashonnan,reclasificacion
klasikal,klassikaal
klásiko,clasico
klásikonan,x
klasisismo,clasicismo
klasisista,clasicista
klasisistanan,contrabasistanan
klas,klas
klasnan,klas nan
klatblòk,klapstoel
klatblòknan,x
klat,klas
klatnan,platina
klavel,clavel
klavelnan,clavelnan
klave,clave
klavenan,clavenan
klavia,sclavisa
klavianan,aliansanan
klechi,clechi
klechinan,casnechinan
klei,klei
kleinfeshi,kleinfeshi
kleinfeshinan,kleinfeshi nan
klek,lek
klekonchi,cleconchi
klekonchinan,compinchinan
klemensia,simplemente
klemensianan,incansablemente
klemente,levemente
klèm,klem
klèmmentu,kleurmento
klèmnan,columnanan
klenker,kleuter
klenkernan,bankeronan
klenku,kleenex
klenkunan,klewang
klep,klep
klepnan,klep nan
klèp,klep
klèpnan,x
kleps,klep
klepsnan,klewang
klèptomania,romanistica
klèptoman,slaptom
klèptomannan,sintomanan
klerchi,skerchi
klerchinan,kleinfeshi
klérigo,rigor
klérigonan,triangulonan
klero,clero
klèsh,klas
klèshnan,cushnando
klestek,teletekst
klesteknan,kestionnan
klèts,klets
klewan,klewang
klewannan,klewang
klientela,clientela
kliente,cliente
klientenan,luitenant
klik,klok
kliknan,klink
klímaks,x
klímaksnan,x
klima,clima
klimanan,limosnanan
klimaterio,materialismo
klimatológiko,climatologico
klina,klink
klinanan,inclinando
klinchi,clinchi
klinchinan,lamunchinan
klinèks,klink
klinèksnan,x
klínika,clinica
klínikanan,x
klíniko,clinico
klinser,klier
klir,klier
klirnan,klink
klishé,flishi
klishénan,neglishando
kloaka,klok
kloakanan,x
klòk,klok
klòknan,klewang
klòmpi,clompi
klòmpinan,compinchinan
klòmp,klomp
klòmpnan,x
klònchi,clonchi
klònchinan,lamunchinan
klòp,klop
klòpnan,x
kloro,cloro
klorofil,profila
kloroformo,folklorico
kloròks,folklore
kloustrofobia,claustrofobia
klóusula,clausula
klóusulanan,consuladonan
klousurá,clausura
klousurando,clausurando
klousura,clausura
klousuranan,clausurando
klùch,klapchi
klùchnan,cushnando
klup,klip
klupnan,x
klùr,klerk
klùrmentu,kleurmento
klùster,cluster
klùsternan,clusternan
knock-out,knockout-out
knock-outnan,knockout-outnan
koaha,kodak
koahá,kodak
koalishon,walishali
koalishonnan,nacionalisando
kobadó,kopbal
kobadónan,kouseband
koba,coba
kobamentu,tumbamento
kobá,coba
kobadó,kopbal
kobando,cobando
kobardemente,cobardemente
kobarde,cobarde
kobardenan,bombardeonan
kobardia,cobardia
kobardiá,cobardia
kobardiando,cobardiando
kobeitu,cobeit
kobeitunan,x
kobertura,cobertura
koberturanan,cobertura
kòbòi,x
kòbòinan,x
kobradó,cobrado
kobradónan,cobradonan
kobra,cobra
kobramentu,cobramento
kobrá,cobra
kobradó,cobrado
kobrando,cobrando
kobransa,cobransa
kobransanan,cobransa
kobro,obrero
kobronan,bankeronan
kochera,ranchera
kocheranan,ranchera
kochero,catochero
kocheronan,caheronan
kochi,cochi
kochinan,anochi
kòchi,cochi
kòchinan,casnechinan
kodak,kodak
kodaknan,kodak nan
kodifiká,codifica
kodifikando,codificando
kodifikashon,codificacion
kódigo,codigo
kódigonan,codigonan
koeksistensia,consistencia
koeksistensianan,inconsistencia
koeksistí,x
kofinansiadó,cofinanciado
kofinansiadónan,cofinanciado
kofinansiá,cofinancia
kofinansiamentu,cofinanciamento
kofinansiadó,cofinanciado
kòfi,koffie
kòfinan,finansa
kofirmante,firmante
kofirmantenan,manifestantenan
kofradia,radiator
kofradianan,rafinaderianan
kofundadó,fundado
kofundadónan,profundidad
kognitivo,cognitivo
koha,aloha
kohando,antohando
kohedó,flohedad
kohedónan,x
kohe,keho
kohementu,konkelmento
koherensia,coherencia
koherente,coherente
koheshon,cohesion
kohete,shete
kohetenan,homenahenan
kohiendo,kishikiendo
koho,coho
kohon,cohon
kohoná,cohon
koinsidensia,intensidad
koinsidensianan,residenciando
koinsidí,insinuando
koito,chikito
koitonan,montonando
koitu,titulo
koitunan,institutonan
koka,coca
kokada,cocada
kokadanan,ciudadanonan
kokaina,cocaina
kokart,karaat
kokartnan,artesanonan
kòkchi,kinichi
kòkchinan,casnechinan
kòki,coki
kòkinan,bikininan
kokí,coki
kokínan,kouseband
kokobiá,koolrabi
kokochá,cococha
kòkòdèk,cocodek
kòkòdèknan,x
kokoí,koker
kokoínan,kopienan
kokolishi,cocolishi
kokolishinan,cushinando
kokomakaku,x
kokomakakunan,x
koko,coco
kokonan,kimononan
kokoti,cocoti
kokotinan,botikinnan
kokoyoko,cocoyoco
kòktel,ketel
kòktelnan,mantelnan
kolaboradó,colaborado
kolaboradónan,colaboradonan
kolaborá,colabora
kolaboradó,colaborado
kolaborando,colaborando
kolaborashon,colaboracion
kolaborashon,colaboracion
kolaborashonnan,colaboradonan
koladó,colado
koladónan,ladronnan
kolá,cola
koladó,colado
kolando,colando
kola,cola
kolamentu,colamento
kolanan,fulanonan
kolbino,albino
kolbinonan,Colombianonan
kolchon,kinchoncho
kolchonnan,ranchonan
kolebra,colebra
kolebranan,celebrando
kolega,colega
koleganan,coleganan
kolegial,colegial
kolegialidat,ilegalidad
kolegio,colegio
kolegionan,colegionan
kolekshoná,x
kolekshonamentu,coleccionamento
kolekshonadó,x
kolekshonando,coleccionando
kolekshonista,coleccionista
kolekshonistanan,coleccionistanan
kolekshon,kolonel
kolekshonnan,x
kolektá,colecta
kolektando,colectando
kolekta,colecta
kolektanan,bentananan
kolektivo,colectivo
kolèkt,kool
kolèktnan,x
kolèps,kolom
kólera,colera
kolesteròl,colesterol
kolèsteròl,colesterol
kolibrí,ekilibrio
kolmo,colmo
kologá,kolom
kologamentu,geologicamente
kologando,monologando
koloká,coloca
kolokashon,kolonel
kolokial,lokiloki
kolokio,lokiloki
kolokionan,parokianonan
kolokolo,colocolo
kolokolonan,arkeologonan
kolombiano,Colombiano
kolombianonan,Colombianonan
kolòm,kolom
kolòmnan,columnanan
kolonial,colonial
kolonialismo,colonialismo
kolonialista,colonialista
kolonialistanan,anticolonialista
kolonia,colonia
kolonianan,colonisadonan
kolonisadó,colonisado
kolonisadónan,colonisadonan
kolonisá,colonisa
kolonisadó,colonisado
kolonisando,colonisando
kolonisashon,colonisacion
kolonista,colonista
kolonistanan,coleccionistanan
kolo,colo
kolonan,colonan
koló,colo
kolónan,colonan
kolorido,colorido
koloridonan,colonisadonan
kòl,col
kòlnan,angelnan
kolumna,columna
kolumnanan,columnanan
kolumnista,columnista
kolumnistanan,columnista
komader,comader
komadernan,comadernan
komandá,comanda
komandando,comandando
komandante,comandante
komandantenan,comandante
komanditario,mandatario
komando,comando
komandonan,comandonan
koma,coma
kom'é,kolom
kòma,coma
kòmanan,manchanan
kombate,combati
kombatenan,bombenando
kombatí,combati
kombatiendo,combatiendo
kombatiente,combatiendo
kombatientenan,combatimento
kombatimentu,combatimento
kòmbèk,x
kòmbèknan,x
kombení,bombena
kombenio,bombenando
kombenionan,bombenando
kombento,bekmento
kombentonan,montonamento
kòmbersadó,combersando
kòmbersadónan,combersacionnan
kòmbersá,combersa
kòmbersadó,combersando
kòmbersando,combersando
kòmbersashon,combersacion
kòmbersashon,combersacion
kòmbersashonnan,combersacionnan
kombershon,combersacion
kombershonnan,combersacionnan
kombertí,bombero
kombidá,combida
kombidamentu,combidamento
kombidando,combidando
kombiná,combina
kombinando,combinando
kombinashon,combinacion
kombinashon,combinacion
kombinashonnan,combersacionnan
kombitu,combito
kombitunan,combinando
kombles,combles
komblesnan,combles
kombo,combo
kombonan,bombenando
kòmchi,comchi
kòmchinan,lamunchinan
komediante,comediante
komediantenan,comediantenan
komedia,comedia
komedianan,mediadonan
komedó,comedo
komedónan,comedonan
komedor,comedor
komedornan,comedornan
komehein,comehein
komeheinnan,comehein
kome,come
komementu,comemento
komementu,comemento
komementunan,mantenemento
komentá,comenta
komentando,comentando
komentariá,comentario
komentario,comentario
komentarionan,comentarionan
komentarista,comentarista
komentaristanan,comentaristanan
komèr,comer
komèrnan,dornando
komersial,comercial
komersialisá,comercialisa
komersialisashon,comercialisacion
komersiante,comerciante
komersiantenan,comerciantenan
komèrsio,komiek
komestibel,comestibel
komestibelnan,comestibel
kometa,cometa
komet'é,kilometro
kometanan,cometanan
kometí,cometi
komí,comi
komia,comia
komianan,anatomia
komibel,comibel
komiendo,comiendo
komienso,comienso
komiensonan,consonantenan
kómiko,comico
kómikonan,kimononan
komino,comino
komisariado,comisariado
komisariadonan,comisarionan
komisario,comisario
komisarionan,comisarionan
komishon,omision
komishonnan,misionnan
komis,comis
komisnan,comisionnan
komité,comite
komiténan,comitenan
komitiva,imitativo
komitivanan,motivando
komo,como
kómodamente,comodamente
komodidat,comodidad
komodidatnan,candidatonan
kómodo,comodo
kompader,compader
kompadernan,compadernan
kompai,pompa
kompainan,companianan
kompakto,compacto
kompañá,compaña
kompañamentu,compañamento
kompañando,compañando
kompañera,compañera
kompañeranan,compañeranan
kompañeril,compañera
kompañerismo,imperialismo
kompañero,compañero
kompañeronan,compañeronan
kompania,compania
kompanianan,companianan
kompaño,compaño
kompañonan,compañanan
kompa,compa
kompanan,companianan
komparabel,comparabel
kompará,compara
komparando,comparando
komparashon,comparacion
komparashon,comparacion
komparashonnan,comparacion
komparativo,comparativo
komparesé,empresario
komparesensia,incomprension
komparesensianan,representantenan
komparesiente,parentesis
komparesientenan,representantenan
kompartí,comparti
kompartiendo,compartiendo
kompashon,compasion
kompas,compas
kompasnan,companianan
kompatibel,compatibel
kompatibilidat,compatibilidad
kompatriota,compatriota
kompatriotanan,compatriotanan
kompensá,compensa
kompensando,compensando
kompensashon,compensacion
kompensashon,compensacion
kompensashonnan,recompensando
kompèr,comper
kompèrnan,x
kompetensia,competencia
kompetensianan,incompetencia
kompetente,competente
kompetí,competi
kompetidó,competido
kompetidónan,competiendo
kompetiendo,competiendo
kompetitividat,competitivo
kompetitivo,competitivo
kompiladó,compilado
kompiladónan,compilando
kompilá,compila
kompiladó,compilado
kompilashon,compilacion
kompilashon,compilacion
kompilashonnan,compilacion
kompinchi,compinchi
kompinchinan,compinchinan
kòmpi,pimpi
kòmpinan,spinianan
kòmpiuter,interumpi
kòmpiuternan,computernan
komplasé,reemplaso
komplasí,reemplaso
komplasiente,complaciente
komplehá,compleho
komplehidat,complehidad
komplehidatnan,complehidadnan
kompleho,compleho
komplehonan,complehidadnan
komplementá,complementa
komplementando,complementando
komplementashon,complementacion
komplementario,complementacion
komplemento,complemento
komplementonan,elementonan
kompletá,completa
kompletamente,completamente
kompleto,completo
kompliká,complica
komplikamentu,ampliamento
komplikando,complicando
komplikashon,complicacion
komplikashon,complicacion
komplikashonnan,x
kòmplimènt,compliment
kòmplimèntnan,cumplimento
kómplise,simplismo
kómplisenan,simplista
komplisidat,complicidad
kòmplòt,x
kòmplòtnan,x
komponé,compone
komponente,componente
komponentenan,componentenan
komponiendo,componiendo
komportá,comporta
komportamentu,amputamento
komportando,comportando
komportashon,comportacion
komposishon,composicion
komposishonnan,compositando
kompositor,compositor
kompositornan,opositornan
kompra,compra
kompranan,companianan
komprendé,comprende
komprendementu,comprendemento
komprenshon,comprension
komprensibel,comprendibel
kòmprèser,x
kòmprèsernan,x
kòmprès,x
kòmprèsnan,x
komprimí,comprimi
komprobá,comproba
komprobando,comprobando
komprobashon,comprobacion
komprobante,comprobante
komprobantenan,comprobante
komprobashon,comprobacion
komprobashonnan,comprobacion
komprometé,compromete
komprometementu,comprondemento
komprometí,comprometi
komprometida,comprometida
komprometidanan,comprometida
komprometido,comprometido
komprometidonan,comprometiendo
komprometiendo,comprometiendo
kompromiso,compromiso
kompromisonan,agronomistanan
kompuesto,impuesto
kompuestonan,puestonan
komputarisá,computarisa
komputarisashon,computarisacion
komun,comun
komunidat,comunidad
komunidatnan,comunidadnan
komunikado,comunicado
komunikadonan,comunicadonan
komuniká,comunica
komunikando,comunicando
komunikashon,comunicacion
komunikashon,comunicacion
komunikashonnan,comunicadonan
komunikativo,comunicativo
komunion,comunion
komunionnan,reunionnan
komunismo,comunismo
komunista,comunista
komunistanan,anatomista
komunitario,comunitario
komunmente,mutuamente
kon,con
koñá,koor
koñak,kodak
koñaknan,x
kónchale,conchale
koncha,poncha
konchanan,hanchanan
kònchi,conchi
kònchinan,lamunchinan
kondekorá,condecora
kondekorando,condecorando
kondekorashon,x
kondekorashon,x
kondekorashonnan,decoracionnan
kondena,condena
kondenamentu,ordenamento
kondenanan,condenando
kondená,condena
kondenando,condenando
kondèns,kouseband
kondensá,condensa
kondensando,condensando
kòndènser,condenser
